chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/05/20|13:30:03|1.226|10|34|200|113.21783065795898
2018/05/20|13:40:03|0.506|3|34|200|97.27001190185547
2018/05/20|13:50:03|0.983|23|3|200|81.98094367980957
2018/05/20|14:00:03|0.636|21|2|200|49.85499382019043
2018/05/20|14:10:03|1.117|23|9|200|102.09012031555176
2018/05/20|14:20:03|0.635|4|10|200|74.84197616577148
2018/05/20|14:30:03|1.162|9|35|200|112.80488967895508
2018/05/20|14:40:03|1.583|24|35|200|121.11401557922363
2018/05/20|14:50:03|1.26|26|1|200|62.0880126953125
2018/05/20|15:00:03|0.629|24|1|200|52.25706100463867
2018/05/20|15:10:03|0.706|3|35|200|128.1290054321289
2018/05/20|15:20:03|0.444|3|10|200|73.54593276977539
2018/05/20|15:30:03|0.387|22|2|200|81.6500186920166
2018/05/20|15:40:03|0.654|26|2|200|55.72199821472168
2018/05/20|15:50:03|0.726|5|371|200|446.0420608520508
2018/05/20|16:00:03|0.429|3|9|200|105.30304908752441
2018/05/20|16:10:03|1.22|11|34|200|114.16411399841309
