chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/01/17|19:00:03|0.64|5|11|200|118.44015121459961
2018/01/17|19:10:03|0.567|4|35|200|127.4569034576416
2018/01/17|19:20:03|0.569|12|20|200|131.06298446655273
2018/01/17|19:30:03|0.567|4|34|200|130.295991897583
2018/01/17|19:40:03|0.577|3|43|200|169.89398002624512
2018/01/17|19:50:03|0.568|5|46|200|389.68896865844727
2018/01/17|20:00:03|0.571|3|10|200|112.56599426269531
2018/01/17|20:10:03|0.566|7|44|200|143.68796348571777
2018/01/17|20:20:03|0.569|3|229|200|353.20305824279785
2018/01/17|20:30:03|0.57|3|41|200|133.01396369934082
2018/01/17|20:40:03|0.57|10|11|200|142.54188537597656
2018/01/17|20:50:03|0.57|12|10|200|115.3109073638916
2018/01/17|21:00:03|0.565|4|10|200|147.9470729827881
2018/01/17|21:10:03|0.566|6|16|200|112.83588409423828
2018/01/17|21:20:03|0.571|3|9|200|113.65604400634766
2018/01/17|21:30:04|0.569|8|34|200|133.87608528137207
2018/01/17|21:40:03|0.584|4|10|200|131.16097450256348
2018/01/17|21:50:03|0.569|8|34|200|140.46406745910645
2018/01/17|22:00:03|0.579|12|9|200|141.62492752075195
2018/01/17|22:10:04|0.572|3|35|200|123.78501892089844
2018/01/17|22:20:03|0.571|9|43|200|148.33688735961914
2018/01/17|22:30:03|0.563|3|10|200|105.37195205688477
2018/01/17|22:40:03|0.56|11|41|200|175.3230094909668
2018/01/17|22:50:03|0.564|12|10|200|114.85695838928223
2018/01/17|23:00:03|0.565|8|10|200|139.739990234375
2018/01/17|23:10:03|0.567|12|10|200|112.6248836517334
2018/01/17|23:20:03|0.599|3|10|200|143.1279182434082
2018/01/17|23:30:03|0.571|4|10|200|119.40503120422363
2018/01/17|23:40:03|0.565|12|10|200|131.317138671875
2018/01/17|23:50:03|0.573|4|9|200|100.62503814697266
2018/01/18|00:00:04|0.573|4|35|200|173.8419532775879
2018/01/18|00:10:03|0.573|12|10|200|113.08813095092773
