chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/07/15|12:50:05||72|0|200|149.73807334899902
2018/07/15|13:00:04||12|0|200|95.56794166564941
2018/07/15|13:10:04||9|0|200|89.53499794006348
2018/07/15|13:20:04||92|0|200|169.94714736938477
2018/07/15|13:30:14||85|0|200|163.7899875640869
2018/07/15|13:40:04||86|0|200|163.47408294677734
2018/07/15|13:50:04||67|0|200|152.9700756072998
2018/07/15|14:00:04||91|0|200|175.08482933044434
2018/07/15|14:10:05||81|0|200|164.0942096710205
2018/07/15|14:20:05||15|0|200|96.39501571655273
2018/07/15|14:30:05||80|0|200|157.84502029418945
2018/07/15|14:40:04||79|0|200|161.32187843322754
2018/07/15|14:50:04||13|0|200|98.29187393188477
2018/07/15|15:00:04||93|0|200|170.9737777709961
2018/07/15|15:10:04||72|0|200|152.12702751159668
2018/07/15|15:20:04||11|0|200|88.83905410766602
2018/07/15|15:30:05||69|0|200|154.62899208068848
2018/07/15|15:40:04||81|0|200|166.57304763793945
2018/07/15|15:50:04||11|0|200|93.78194808959961
2018/07/15|16:00:04||80|0|200|162.80889511108398
2018/07/15|16:10:04||72|0|200|161.7600917816162
2018/07/15|16:20:04||14|0|200|96.27509117126465
2018/07/15|16:30:04||86|0|200|169.52204704284668
2018/07/15|16:40:05||73|0|200|154.51502799987793
2018/07/15|16:50:05||11|0|200|92.28801727294922
2018/07/15|17:00:04||87|0|200|170.3469753265381
2018/07/15|17:10:04||84|0|200|166.4121150970459
2018/07/15|17:20:04||78|0|200|159.8989963531494
2018/07/15|17:30:04||82|0|200|169.48604583740234
2018/07/15|17:40:04||77|358|200|517.0998573303223
2018/07/15|17:50:04||77|0|200|163.24281692504883
2018/07/15|18:00:04||77|0|200|160.71796417236328
2018/07/15|18:10:05||104|0|200|196.52390480041504
2018/07/15|18:20:04||95|0|200|172.8529930114746
2018/07/15|18:30:05||88|0|200|174.2990016937256
2018/07/15|18:40:04||90|306|200|486.55200004577637
2018/07/15|18:50:04||78|0|200|160.02607345581055
2018/07/15|19:00:04||99|0|200|184.0071678161621
